PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
217967_s_at	116496	1	0.5255244755	0.5255244755
217968_at	7260	1	0.7882867133	0.7882867133
217969_at	738	0.0078740157	0.6131118881	0.0048276527
217970_s_at	57472	1	0.7882867133	0.7882867133
217971_at	8649	0.1666666667	0.7882867133	0.1313811189
217972_at	54927	1	0.6131118881	0.6131118881
217973_at	51181	1	0.7882867133	0.7882867133
217974_at	51768	1	0.7882867133	0.7882867133
217975_at	51186	1	0.5115384615	0.5115384615
217976_s_at	51143	1	0.7006993007	0.7006993007
217977_at	51734	1	0.8758741259	0.8758741259
217978_s_at	55585	1	0.6131118881	0.6131118881
217979_at	27075	1	0.7630769231	0.7630769231
217979_at	27075	1	0.6358974359	0.6358974359
217980_s_at	54948	1	0.7006993007	0.7006993007
217981_s_at	26515	1	0.7006993007	0.7006993007
217982_s_at	10933	1	0.7882867133	0.7882867133
217983_s_at	8635	0.0666666667	0.6131118881	0.0408741259
217984_at	8635	0.0666666667	0.7882867133	0.0525524476
217985_s_at	11177	1	0.6131118881	0.6131118881
217986_s_at	11177	1	0.7882867133	0.7882867133
217987_at	54529	1	0.5255244755	0.5255244755
217988_at	57820	1	0.8758741259	0.8758741259
217989_at	51170	1	0.6131118881	0.6131118881
217990_at	51292	1	0.7882867133	0.7882867133
217991_x_at	23648	1	0.7006993007	0.7006993007
217992_s_at	79180	1	0.8758741259	0.8758741259
217993_s_at	27430	0.6666666667	0.7882867133	0.5255244755
217994_x_at	54973	0.7777777778	0.2627622378	0.2043706294
217995_at	58472	1	0.7006993007	0.7006993007
217996_at	22822	1	0.7882867133	0.7882867133
217997_at	22822	1	0.6131118881	0.6131118881
217998_at	22822	1	0.7716783217	0.7716783217
217999_s_at	22822	1	0.5255244755	0.5255244755
218000_s_at	22822	1	0.7006993007	0.7006993007
218001_at	51116	1	0.7006993007	0.7006993007
218002_s_at	9547	1	0.6131118881	0.6131118881
218003_s_at	2287	0.0144927536	0.7006993007	0.0101550623
218004_at	55108	1	0.4379370629	0.4379370629
218005_at	7570	0.1666666667	0.7006993007	0.1167832168
218006_s_at	7570	0.1666666667	0.7882867133	0.1313811189
218007_s_at	51065	1	0.7006993007	0.7006993007
218008_at	55069	1	0.6867132867	0.6867132867
218009_s_at	9055	0.1764705882	0.5255244755	0.0927396133
218010_x_at	79144	1	0.4379370629	0.4379370629
218011_at	59286	0.6666666667	0.8515734266	0.5677156177
218012_at	64061	1	0.5255244755	0.5255244755
218013_x_at	51164	1	0.6131118881	0.6131118881
218014_at	79902	0.75	0.9634615385	0.7225961538
218016_s_at	55718	1	0.9634615385	0.9634615385
218017_s_at	138050	1	0.6131118881	0.6131118881
218018_at	8566	0.3846153846	0.7006993007	0.269499731
218019_s_at	8566	0.3076923077	0.7006993007	0.2155997848
218020_s_at	60685	1	0.7882867133	0.7882867133
218022_at	51231	0.8571428571	0.6972027972	0.5976023976
218023_s_at	51307	0.4	0.7006993007	0.2802797203
218024_at	51660	1	0.7882867133	0.7882867133
218025_s_at	10455	1	0.5255244755	0.5255244755
218026_at	28958	1	0.9634615385	0.9634615385
218027_at	29088	1	0.8758741259	0.8758741259
218028_at	64834	0.7142857143	0.7006993007	0.5004995005
218029_at	79567	1	0.7743006993	0.7743006993
218030_at	28964	1	0.7638111888	0.7638111888
218031_s_at	1112	0.0526315789	0.9634615385	0.050708502
218032_at	8303	0.5	0.9391608392	0.4695804196
218033_s_at	8303	0.5	0.7006993007	0.3503496503
218034_at	51024	1	0.7882867133	0.7882867133
218035_s_at	54502	0.7272727273	0.7882867133	0.5732994278
218036_x_at	51068	1	0.4379370629	0.4379370629
218037_at	79137	1	0.6131118881	0.6131118881
218038_at	55101	0.5384615385	0.7743006993	0.4169311458
218039_at	51203	1	0.7882867133	0.7882867133
218040_at	55119	0.5	0.7882867133	0.3941433566
218041_x_at	54407	1	0.3503496503	0.3503496503
218042_at	51138	1	0.8758741259	0.8758741259
218043_s_at	64343	0.6666666667	0.7006993007	0.4671328671
218044_x_at	5763	0.0416666667	0.3503496503	0.0145979021
218045_x_at	5763	0.0416666667	0.3050699301	0.0127112471
218046_s_at	51021	1	0.7882867133	0.7882867133
218047_at	114883	1	0.7882867133	0.7882867133
218048_at	23412	1	0.5255244755	0.5255244755
218049_s_at	28998	0.25	0.7006993007	0.1751748252
218050_at	51569	1	0.6026223776	0.6026223776
218051_s_at	64943	1	0.7006993007	0.7006993007
218052_s_at	57130	1	0.7882867133	0.7882867133
218053_at	55660	1	0.6131118881	0.6131118881
218054_s_at	79036	1	0.7882867133	0.7882867133
218055_s_at	55255	0.5	0.4379370629	0.2189685315
218056_at	51283	1	0.7882867133	0.7882867133
218057_x_at	10328	1	0.6131118881	0.6131118881
218058_at	30827	0.4	0.7882867133	0.3153146853
218059_at	51123	1	0.5888111888	0.5888111888
218060_s_at	79650	0.75	0.6131118881	0.4598339161
218061_at	4201	0.25	0.5991258741	0.1497814685
218062_x_at	23580	1	0.5711538462	0.5711538462
218063_s_at	23580	1	0.6131118881	0.6131118881
218064_s_at	26993	1	0.7882867133	0.7882867133
218065_s_at	56674	1	0.8758741259	0.8758741259
218067_s_at	55082	0.5	0.7006993007	0.3503496503
218068_s_at	79894	1	0.6131118881	0.6131118881
218069_at	79077	1	0.7882867133	0.7882867133
218070_s_at	29926	0.625	0.7882867133	0.4926791958
218071_s_at	23609	0.1666666667	0.5255244755	0.0875874126
218072_at	29099	1	0.5255244755	0.5255244755
218073_s_at	55706	1	0.7006993007	0.7006993007
218074_at	51647	0.3333333333	0.7006993007	0.2335664336
218075_at	8086	0.4	0.7006993007	0.2802797203
218076_s_at	55114	0.5714285714	0.7006993007	0.4003996004
218077_s_at	51304	1	0.7882867133	0.7882867133
218078_s_at	51304	0.25	0.5255244755	0.1313811189
218080_x_at	11124	1	0.6131118881	0.6131118881
218081_at	54976	1	0.7603146853	0.7603146853
218082_s_at	7342	0.3076923077	0.6131118881	0.1886498117
218083_at	80142	1	0.8618881119	0.8618881119
218084_x_at	53827	0.5	0.6131118881	0.3065559441
218085_at	51510	1	0.7882867133	0.7882867133
218086_at	56654	1	0.7006993007	0.7006993007
218087_s_at	10580	1	0.7006993007	0.7006993007
218088_s_at	64121	1	0.7006993007	0.7006993007
218089_at	25980	1	0.4379370629	0.4379370629
218090_s_at	55717	1	0.7006993007	0.7006993007
218091_at	3267	0.4	0.6131118881	0.2452447552
218092_s_at	3267	0.4	0.7882867133	0.3153146853
218093_s_at	55608	0.5	0.4379370629	0.2189685315
218094_s_at	55861	1	0.7882867133	0.7882867133
218095_s_at	55858	1	0.7006993007	0.7006993007
218096_at	55326	1	0.8758741259	0.8758741259
218097_s_at	79004	1	0.7006993007	0.7006993007
218098_at	10564	1	0.6131118881	0.6131118881
218099_at	55852	1	0.7674825175	0.7674825175
218100_s_at	55081	1	0.7882867133	0.7882867133
218101_s_at	4718	0.0869565217	0.1751748252	0.0152325935
218102_at	51071	0.4	0.7006993007	0.2802797203
218103_at	117246	1	0.8445804196	0.8445804196
218104_at	54881	0.5	0.7882867133	0.3941433566
218105_s_at	51073	1	0.7006993007	0.7006993007
218106_s_at	55173	1	0.6131118881	0.6131118881
218107_at	80232	1	0.8758741259	0.8758741259
218108_at	55148	1	0.7882867133	0.7882867133
218109_s_at	64747	0.8	0.8758741259	0.7006993007
218110_at	56949	0.25	0.8513986014	0.2128496503
218111_s_at	55907	1	0.7006993007	0.7006993007
218112_at	65993	1	0.5255244755	0.5255244755
218113_at	23670	1	0.5991258741	0.5991258741
218114_at	26088	1	0.7743006993	0.7743006993
218115_at	55723	1	0.5255244755	0.5255244755
218116_at	51759	0.3333333333	0.5851398601	0.19504662
218117_at	9978	0.0714285714	0.7604895105	0.0543206793
218118_s_at	100287932	1	0.9634615385	0.9634615385
218120_s_at	3163	0.4736842105	0.7006993007	0.3319101951
218121_at	3163	0.4736842105	0.7674825175	0.3635443504
218122_s_at	59343	1	0.5012237762	0.5012237762
218123_at	56683	1	0.8758741259	0.8758741259
218124_at	54884	1	0.6867132867	0.6867132867
218125_s_at	55246	1	0.6131118881	0.6131118881
218126_at	55177	1	0.7006993007	0.7006993007
218127_at	4801	0.0666666667	0.7882867133	0.0525524476
218128_at	4801	0.0666666667	0.4379370629	0.0291958042
218129_s_at	4801	0.0666666667	0.7882867133	0.0525524476
218130_at	79415	1	0.6937062937	0.6937062937
218131_s_at	54815	1	0.4817307692	0.4817307692
218132_s_at	79042	1	0.8758741259	0.8758741259
218133_s_at	60491	1	0.7006993007	0.7006993007
218134_s_at	55696	1	0.8758741259	0.8758741259
218135_at	51290	1	0.7882867133	0.7882867133
218137_s_at	60682	1	0.7882867133	0.7882867133
218138_at	8195	0.0689655172	0.7882867133	0.0543646009
218139_s_at	55745	1	0.6131118881	0.6131118881
218140_x_at	58477	1	0.5115384615	0.5115384615
218141_at	63893	1	0.7882867133	0.7882867133
218142_s_at	51185	1	0.9148601399	0.9148601399
218143_s_at	10066	1	0.8758741259	0.8758741259
218144_s_at	64423	0.8	0.6131118881	0.4904895105
218145_at	57761	1	0.6131118881	0.6131118881
218146_at	55830	1	0.9634615385	0.9634615385
218147_s_at	55830	1	0.7006993007	0.7006993007
218148_at	80152	1	0.7882867133	0.7882867133
218149_s_at	55893	1	0.6131118881	0.6131118881
218150_at	26225	0.5	0.6131118881	0.3065559441
218151_x_at	79581	1	0.4379370629	0.4379370629
218152_at	10363	1	0.7006993007	0.7006993007
218153_at	79587	1	0.6131118881	0.6131118881
218154_at	79792	1	0.5255244755	0.5255244755
218155_x_at	55720	1	0.3503496503	0.3503496503
218157_x_at	56882	1	0.2627622378	0.2627622378
218158_s_at	26060	1	0.6131118881	0.6131118881
218159_at	65992	1	0.7006993007	0.7006993007
218160_at	4702	0.0714285714	0.9494755245	0.0678196803
218161_s_at	54982	1	0.5255244755	0.5255244755
218162_at	56944	1	0.6131118881	0.6131118881
218163_at	28985	1	0.2627622378	0.2627622378
218164_at	64847	1	0.6131118881	0.6131118881
218165_at	64769	0.75	0.9634615385	0.7225961538
218166_s_at	51773	1	0.7006993007	0.7006993007
218167_at	51321	1	0.7006993007	0.7006993007
218168_s_at	56997	1	0.8758741259	0.8758741259
218169_at	55697	0.5	0.4379370629	0.2189685315
218170_at	51015	1	0.7882867133	0.7882867133
218171_at	9525	1	0.4379370629	0.4379370629
218172_s_at	79139	1	0.7006993007	0.7006993007
218173_s_at	54904	0.5	0.7882867133	0.3941433566
218174_s_at	80195	0.9090909091	0.7006993007	0.6369993643
218176_at	64110	1	0.5853146853	0.5853146853
218177_at	57132	1	0.8618881119	0.8618881119
218178_s_at	57132	1	0.5255244755	0.5255244755
218179_s_at	60684	0.3333333333	0.7006993007	0.2335664336
218180_s_at	64787	0.8	0.6131118881	0.4904895105
218181_s_at	9448	0.3125	0.7882867133	0.2463395979
218182_s_at	9076	0.2	0.7882867133	0.1576573427
218183_at	29965	1	0.7006993007	0.7006993007
218184_at	56995	0.75	0.8758741259	0.6569055944
218185_s_at	55156	1	0.7006993007	0.7006993007
218186_at	57111	1	0.7882867133	0.7882867133
218187_s_at	65265	1	0.5255244755	0.5255244755
218188_s_at	26517	1	0.4379370629	0.4379370629
218189_s_at	54187	0.5	0.6131118881	0.3065559441
218190_s_at	29796	1	0.7006993007	0.7006993007
218191_s_at	55788	1	0.7006993007	0.7006993007
218192_at	51447	0.5	0.5255244755	0.2627622378
218193_s_at	51026	1	0.7743006993	0.7743006993
218194_at	25996	1	0.7882867133	0.7882867133
218195_at	79624	1	0.8758741259	0.8758741259
218196_at	28962	0.5	0.7882867133	0.3941433566
218197_s_at	55074	0.875	0.6131118881	0.5364729021
218198_at	55760	1	0.6131118881	0.6131118881
218199_s_at	65083	1	0.7006993007	0.7006993007
218200_s_at	4708	0.04	0.4379370629	0.0175174825
218201_at	4708	0.04	0.7882867133	0.0315314685
218202_x_at	65080	1	0.2890384615	0.2890384615
218203_at	29880	0.2857142857	0.7882867133	0.2252247752
218204_s_at	79443	0.8	0.7882867133	0.6306293706
218205_s_at	2872	0.0540540541	0.7882867133	0.0426100926
218206_x_at	51282	1	0.4379370629	0.4379370629
218207_s_at	50861	1	0.4379370629	0.4379370629
218208_at	80148	1	0.7533216783	0.7533216783
218209_s_at	55197	0.6666666667	0.4379370629	0.291958042
218210_at	79672	1	0.7006993007	0.7006993007
218211_s_at	79083	1	0.7006993007	0.7006993007
218212_s_at	4338	0.25	0.8758741259	0.2189685315
218213_s_at	746	0.0064102564	0.6131118881	0.0039302044
218214_at	60673	1	0.5255244755	0.5255244755
218215_s_at	7376	0.1818181818	0.9634615385	0.1751748252
218216_x_at	51329	1	0.3503496503	0.3503496503
218217_at	59342	0.6666666667	0.3503496503	0.2335664336
218218_at	55198	1	0.8758741259	0.8758741259
218219_s_at	55915	1	0.6867132867	0.6867132867
218220_at	60314	1	0.7777972028	0.7777972028
218221_at	405	0.0303030303	0.6729020979	0.0203909727
218222_x_at	405	0.0303030303	0.7882867133	0.0238874762
218223_s_at	51177	1	0.6131118881	0.6131118881
218224_at	9240	0.0666666667	0.7847902098	0.0523193473
218225_at	51295	0.5714285714	0.7006993007	0.4003996004
218226_s_at	4710	0.5	0.9634615385	0.4817307692
218227_at	10101	1	0.6241258741	0.6241258741
218228_s_at	80351	1	0.7882867133	0.7882867133
218229_s_at	57645	1	0.6131118881	0.6131118881
218230_at	27236	0.0209059233	0.7882867133	0.0164798616
218231_at	55577	1	0.7882867133	0.7882867133
218232_at	712	0.0078125	0.7006993007	0.0054742133
218233_s_at	100188893	0.5	0.4379370629	0.2189685315
218234_at	51147	1	0.4629370629	0.4629370629
218235_s_at	51118	1	0.8758741259	0.8758741259
218236_s_at	23683	1	0.7006993007	0.7006993007
218237_s_at	81539	0.8333333333	0.7006993007	0.5839160839
218238_at	23560	1	0.7743006993	0.7743006993
218239_s_at	23560	1	0.8758741259	0.8758741259
218240_at	28511	0.75	0.8758741259	0.6569055944
218241_at	9950	0.25	0.7006993007	0.1751748252
218242_s_at	51111	0.6666666667	0.5255244755	0.3503496503
218243_at	80230	1	0.7743006993	0.7743006993
218244_at	55035	1	0.7882867133	0.7882867133
218245_at	25987	1	0.7006993007	0.7006993007
218246_at	79594	1	0.6131118881	0.6131118881
218247_s_at	51320	1	0.7882867133	0.7882867133
218248_at	63901	1	0.7006993007	0.7006993007
218249_at	64429	1	0.7006993007	0.7006993007
218250_s_at	29883	1	0.7882867133	0.7882867133
218251_at	58526	1	0.8758741259	0.8758741259
218252_at	26586	0.8333333333	0.7006993007	0.5839160839
218253_s_at	1939	0.1666666667	0.7006993007	0.1167832168
218254_s_at	51128	1	0.756993007	0.756993007
218255_s_at	64319	1	0.3503496503	0.3503496503
218256_s_at	53371	0.8	0.8758741259	0.7006993007
218257_s_at	56886	1	0.3503496503	0.3503496503
218258_at	51082	0.4	0.7006993007	0.2802797203
218259_at	57496	1	0.7534965035	0.7534965035
218260_at	79016	1	0.5255244755	0.5255244755
218261_at	10053	0.0714285714	0.7006993007	0.05004995
218262_at	64777	1	0.8758741259	0.8758741259
218263_s_at	58486	1	0.9634615385	0.9634615385
218264_at	56647	0.6666666667	0.6727272727	0.4484848485
218265_at	79048	1	0.7882867133	0.7882867133
218266_s_at	23413	1	0.9634615385	0.9634615385
218267_at	51550	1	0.4942307692	0.4942307692
218268_at	64786	1	0.6131118881	0.6131118881
218269_at	29102	1	0.8758741259	0.8758741259
218270_at	79590	1	0.7463286713	0.7463286713
218271_s_at	55486	1	0.7006993007	0.7006993007
218272_at	55020	1	0.7882867133	0.7882867133
218273_s_at	54704	1	0.7006993007	0.7006993007
218274_s_at	55139	1	0.7006993007	0.7006993007
218275_at	1468	0.0952380952	0.5645104895	0.0537629038
218276_s_at	60485	1	0.6131118881	0.6131118881
218277_s_at	79665	1	0.7882867133	0.7882867133
218278_at	54663	1	0.6451048951	0.6451048951
218281_at	51642	1	0.7882867133	0.7882867133
218282_at	55741	1	0.8618881119	0.8618881119
218283_at	51188	0.3333333333	0.8758741259	0.291958042
218284_at	4088	0.1612903226	0.7006993007	0.1130160162
218285_s_at	56898	1	0.7006993007	0.7006993007
218286_s_at	9616	0.5	0.9634615385	0.4817307692
218287_s_at	26523	1	0.6131118881	0.6131118881
218288_s_at	60492	0.5384615385	0.4379370629	0.2358122647
218289_s_at	79876	1	0.7882867133	0.7882867133
218290_at	55111	0.3333333333	0.7882867133	0.2627622378
218291_at	28956	1	0.756993007	0.756993007
218292_s_at	51422	1	0.7006993007	0.7006993007
218293_x_at	10762	0.2	0.7882867133	0.1576573427
218294_s_at	10762	1	0.6131118881	0.6131118881
218295_s_at	10762	1	0.8758741259	0.8758741259
218296_x_at	55154	1	0.1751748252	0.1751748252
218297_at	80013	1	0.7006993007	0.7006993007
218298_s_at	80017	0.8888888889	0.7006993007	0.6228438228
218299_at	53838	1	0.7006993007	0.7006993007
218300_at	79447	1	0.7006993007	0.7006993007
218301_at	57140	1	0.5255244755	0.5255244755
218302_at	55851	1	0.6131118881	0.6131118881
218303_x_at	51315	1	0.2890384615	0.2890384615
218304_s_at	114885	1	0.6131118881	0.6131118881
218305_at	79711	1	0.6727272727	0.6727272727
218306_s_at	8925	0.7142857143	0.7006993007	0.5004995005
218307_at	55316	1	0.5255244755	0.5255244755
218308_at	10460	1	0.7882867133	0.7882867133
218309_at	55450	1	0.6867132867	0.6867132867
218310_at	27342	0.5	0.8479020979	0.423951049
218311_at	8491	0.0740740741	0.8758741259	0.0648795649
218312_s_at	65982	1	0.7006993007	0.7006993007
218313_s_at	51809	1	0.7006993007	0.7006993007
218314_s_at	55216	0.6666666667	0.1751748252	0.1167832168
218315_s_at	51654	1	0.6131118881	0.6131118881
218316_at	26520	0.5	0.6131118881	0.3065559441
218317_x_at	79008	1	0.2627622378	0.2627622378
218318_s_at	51701	1	0.8758741259	0.8758741259
218319_at	57162	1	0.6131118881	0.6131118881
218320_s_at	54539	1	0.8758741259	0.8758741259
218321_x_at	51657	1	0.6131118881	0.6131118881
218322_s_at	51703	1	0.7882867133	0.7882867133
218323_at	55288	0.7	0.7882867133	0.5518006993
218324_s_at	65244	1	0.7882867133	0.7882867133
218325_s_at	11083	0.3333333333	0.4101398601	0.1367132867
218326_s_at	55366	1	0.6131118881	0.6131118881
218327_s_at	9342	0.125	0.8758741259	0.1094842657
218328_at	51117	1	0.7006993007	0.7006993007
218329_at	11108	0.6666666667	0.8758741259	0.5839160839
218330_s_at	89797	1	0.7006993007	0.7006993007
218331_s_at	54906	1	0.7882867133	0.7882867133
218332_at	55859	1	0.6131118881	0.6131118881
218333_at	51009	1	0.7882867133	0.7882867133
218334_at	80145	1	0.6131118881	0.6131118881
218335_x_at	79155	1	0.4379370629	0.4379370629
218336_at	5202	1	0.6131118881	0.6131118881
218337_at	64760	0.5	0.5255244755	0.2627622378
218338_at	1911	0.6666666667	0.9634615385	0.6423076923
218339_at	29093	0.6666666667	0.6763986014	0.4509324009
218340_s_at	55236	1	0.7006993007	0.7006993007
218341_at	79717	1	0.8304195804	0.8304195804
218342_s_at	79956	1	0.6729020979	0.6729020979
218343_s_at	9330	0.4	0.8758741259	0.3503496503
218344_s_at	55758	0.6666666667	0.7006993007	0.4671328671
218345_at	55365	1	0.6867132867	0.6867132867
218346_s_at	27244	0.0263157895	0.6867132867	0.0180714023
218347_at	55253	1	0.0875874126	0.0875874126
218348_s_at	29066	0.5714285714	0.6131118881	0.3503496503
218349_s_at	55055	1	0.7006993007	0.7006993007
218350_s_at	51053	1	0.6131118881	0.6131118881
218351_at	54951	1	0.7006993007	0.7006993007
218352_at	55213	1	0.7006993007	0.7006993007
218353_at	8490	0.1	0.763986014	0.0763986014
218354_at	51693	1	0.7006993007	0.7006993007
218355_at	24137	0.2	0.4379370629	0.0875874126
218356_at	29960	1	0.9634615385	0.9634615385
218357_s_at	26521	1	0.6131118881	0.6131118881
218358_at	79174	0.7142857143	0.7882867133	0.5630619381
218359_at	80023	1	0.6131118881	0.6131118881
218360_at	57403	0.2857142857	0.6131118881	0.1751748252
218361_at	55204	1	0.5991258741	0.5991258741
218362_s_at	22894	0.5	0.8548951049	0.4274475524
218363_at	55218	1	0.7006993007	0.7006993007
218364_at	9209	0.380952381	0.7882867133	0.3002997003
218365_s_at	55157	1	0.7882867133	0.7882867133
218366_x_at	64745	1	0.6131118881	0.6131118881
218367_x_at	27005	1	0.7882867133	0.7882867133
218368_s_at	51330	1	0.5012237762	0.5012237762
218370_s_at	64766	0.75	0.5255244755	0.3941433566
218372_at	55090	1	0.7882867133	0.7882867133
218373_at	64400	1	0.6867132867	0.6867132867
218374_s_at	57102	0.5	0.7882867133	0.3941433566
218375_at	53343	1	0.7882867133	0.7882867133
218376_s_at	64780	1	0.5255244755	0.5255244755
218377_s_at	10069	1	0.7006993007	0.7006993007
218378_s_at	79706	0.5	0.9634615385	0.4817307692
218379_at	10179	1	0.7006993007	0.7006993007
218381_s_at	11338	0.1818181818	0.6131118881	0.1114748887
218382_s_at	11338	0.1818181818	0.7006993007	0.1273998729
218383_at	54930	0.75	0.5115384615	0.3836538462
218384_at	23589	1	0.5012237762	0.5012237762
218385_at	55168	1	0.6131118881	0.6131118881
218386_x_at	10600	0.375	0.7006993007	0.2627622378
218387_s_at	25796	1	0.5255244755	0.5255244755
218388_at	25796	1	0.7882867133	0.7882867133
218389_s_at	51107	1	0.5255244755	0.5255244755
218390_s_at	63877	1	0.3503496503	0.3503496503
218391_at	11267	0.3333333333	0.7006993007	0.2335664336
218392_x_at	94081	1	0.0875874126	0.0875874126
218393_s_at	55234	1	0.7006993007	0.7006993007
218394_at	79641	1	0.7777972028	0.7777972028
218395_at	64431	1	0.7882867133	0.7882867133
218396_at	54832	0.5	0.7006993007	0.3503496503
218397_at	55120	1	0.1751748252	0.1751748252
218398_at	10884	0.1428571429	0.7882867133	0.1126123876
