PROBEID	ENTREZID	Coverage	Specificity	Cov_Spec
ILMN_1704760 9689 1 0.996 0.996
ILMN_1793846 9689 1 0.996 0.996
ILMN_1717982 9689 0.75 0.996 0.747
ILMN_1669888 1475 1 0.996 0.996
ILMN_1813823 149086 1 0.996 0.996
ILMN_1746359 85004 1 0.996 0.996
ILMN_2401761 53343 1 0.996 0.996
ILMN_1680239 53343 1 0.996 0.996
ILMN_2279339 9589 0.333333333333333 0.996 0.332
ILMN_1734544 9589 0.333333333333333 0.996 0.332
ILMN_3257566 25778 1 0.996 0.996
ILMN_2380660 85417 1 0.996 0.996
ILMN_1753608 23505 1 0.996 0.996
ILMN_3291511 6231 0.666666666666667 0.719 0.479333333333333
ILMN_1667561 3475 1 0.996 0.996
ILMN_3309349 677809 0.666666666666667 0.996 0.664
ILMN_2115336 2784 1 0.996 0.996
ILMN_1814799 6284 0.166666666666667 0.996 0.166
ILMN_2096083 54477 0.666666666666667 0.996 0.664
ILMN_3282263 91408 1 0.798 0.798
ILMN_3309919 619556 1 0.996 0.996
ILMN_1750250 26154 0.5 0.996 0.498
ILMN_1658243 23362 0.125 0.996 0.1245
ILMN_2041483 56126 1 0.996 0.996
ILMN_1723685 56126 1 0.996 0.996
ILMN_1704785 282969 0.5 0.996 0.498
ILMN_1742917 115861 1 0.996 0.996
ILMN_1771732 57412 1 0.996 0.996
ILMN_1656225 338599 1 0.996 0.996
ILMN_2310019 147929 1 0.996 0.996
ILMN_1670881 4166 0.5 0.996 0.498
ILMN_2374449 6696 1 0.996 0.996
ILMN_1798952 11015 0.5 0.996 0.498
ILMN_1713901 11015 1 0.996 0.996
ILMN_2095571 503582 1 0.877 0.877
ILMN_1709650 11328 1 0.917 0.917
ILMN_2061768 84667 1 0.996 0.996
ILMN_1750052 8602 1 0.982666666666667 0.982666666666667
ILMN_3236358 8602 0.666666666666667 0.996 0.664
ILMN_1813256 9419 1 0.996 0.996
ILMN_2187058 93349 0.25 0.996 0.249
ILMN_3309774 442898 1 0.996 0.996
ILMN_1757845 56907 1 0.996 0.996
ILMN_1738819 9343 1 0.996 0.996
ILMN_1812896 50617 0.4 0.996 0.3984
ILMN_1678186 50617 1 0.996 0.996
ILMN_2226324 51660 1 0.996 0.996
ILMN_1666967 51660 1 0.996 0.996
ILMN_1778237 2335 1 0.996 0.996
ILMN_1800142 3914 0.5 0.996 0.498
ILMN_1673190 89882 0.333333333333333 0.996 0.332
ILMN_3208014 256355 1 0.738 0.738
ILMN_1682935 127018 0.4 0.996 0.3984
ILMN_1725971 388730 1 0.996 0.996
ILMN_1813701 9462 1 0.996 0.996
ILMN_1652952 9462 0.666666666666667 0.996 0.664
ILMN_2258749 10458 0.333333333333333 0.996 0.332
ILMN_2293374 116447 1 0.996 0.996
ILMN_2405628 116447 1 0.996 0.996
ILMN_1726273 127124 1 0.991 0.991
ILMN_2371001 127124 1 0.996 0.996
ILMN_1671091 84894 0.416666666666667 0.996 0.415
ILMN_2364305 2235 1 0.996 0.996
ILMN_1725260 995 1 0.996 0.996
ILMN_1683129 57018 0.5 0.996 0.498
ILMN_2094776 57018 0.5 0.996 0.498
ILMN_1699859 8443 1 0.996 0.996
ILMN_1686414 79882 0.454545454545455 0.996 0.452727272727273
ILMN_1782069 22906 0.230769230769231 0.996 0.229846153846154
ILMN_1763374 63970 0.25 0.996 0.249
ILMN_1708833 325 1 0.996 0.996
ILMN_1681203 5756 1 0.996 0.996
ILMN_1682675 5756 1 0.996 0.996
ILMN_1754947 23216 1 0.996 0.996
ILMN_3297789 118421 1 0.996 0.996
ILMN_1714473 80818 1 0.996 0.996
ILMN_2175942 55066 1 0.976 0.976
ILMN_1679391 256691 1 0.996 0.996
ILMN_1691911 50937 0.5 0.996 0.498
ILMN_1702517 50937 1 0.996 0.996
ILMN_2367681 6674 1 0.996 0.996
ILMN_3242312 729162 1 0.917 0.917
ILMN_1746837 7378 0.6 0.817666666666667 0.4906
ILMN_1798256 7378 1 0.996 0.996
ILMN_1688843 2868 1 0.996 0.996
ILMN_2336609 54843 1 0.996 0.996
ILMN_1745471 10379 1 0.996 0.996
ILMN_1718699 5908 1 0.838 0.838
ILMN_1806647 54919 1 0.996 0.996
ILMN_1732537 54919 1 0.996 0.996
ILMN_2055930 10056 1 0.996 0.996
ILMN_1726640 154907 1 0.996 0.996
ILMN_2049063 89890 1 0.996 0.996
ILMN_3309369 724022 1 0.996 0.996
ILMN_2402556 11244 0.666666666666667 0.996 0.664
ILMN_2402558 11244 0.666666666666667 0.996 0.664
ILMN_1659856 84734 1 0.996 0.996
ILMN_2300695 22806 1 0.996 0.996
ILMN_2043173 27285 1 0.996 0.996
ILMN_1743104 83759 1 0.996 0.996
ILMN_1804642 23583 1 0.996 0.996
ILMN_2338809 3757 1 0.996 0.996
ILMN_1672378 7784 1 0.996 0.996
ILMN_3309259 693126 1 0.996 0.996
ILMN_1774153 8877 0.25 0.996 0.249
ILMN_1753008 57455 1 0.996 0.996
ILMN_3310494 406930 1 0.996 0.996
ILMN_2344047 57541 1 0.996 0.996
ILMN_1774350 91977 1 0.996 0.996
ILMN_1797031 79663 1 0.996 0.996
ILMN_2205767 613212 1 0.996 0.996
ILMN_1659214 613212 1 0.996 0.996
ILMN_1677617 7350 1 0.996 0.996
ILMN_1721218 3860 1 0.996 0.996
ILMN_1737599 85363 0.833333333333333 0.996 0.83
ILMN_3241679 3081 1 0.798 0.798
ILMN_1729157 192111 1 0.996 0.996
ILMN_1758661 4012 0.5 0.996 0.498
ILMN_1814737 4012 1 0.996 0.996
ILMN_1740857 56121 1 0.996 0.996
ILMN_1684258 6234 1 0.996 0.996
ILMN_2383807 794 1 0.996 0.996
ILMN_3251467 116064 1 0.996 0.996
ILMN_1653856 84959 1 0.996 0.996
ILMN_1756615 57154 0.6 0.996 0.5976
ILMN_1811758 1267 1 0.996 0.996
ILMN_2331266 8650 0.72 0.996 0.71712
ILMN_1672389 1429 1 0.996 0.996
ILMN_2387636 3692 1 0.996 0.996
ILMN_3239103 340357 1 0.996 0.996
ILMN_1761793 8542 1 0.996 0.996
ILMN_1700967 151963 1 0.917 0.917
ILMN_3251516 57707 0.8 0.996 0.7968
ILMN_1717799 5581 1 0.996 0.996
ILMN_2207363 10567 1 0.996 0.996
ILMN_2091221 7288 1 0.996 0.996
ILMN_3283090 91368 1 0.659 0.659
ILMN_1686862 3142 1 0.996 0.996
ILMN_2087646 3142 1 0.996 0.996
ILMN_1781256 7044 1 0.996 0.996
ILMN_1756285 2864 1 0.996 0.996
ILMN_1699867 3481 1 0.996 0.996
ILMN_2299737 129880 1 0.996 0.996
ILMN_1722820 11015 0.5 0.996 0.498
ILMN_1718354 25896 1 0.996 0.996
ILMN_1807277 10437 1 0.996 0.996
ILMN_1738535 285588 1 0.719 0.719
ILMN_1673744 347344 0.5 0.996 0.498
ILMN_3236437 118425 1 0.996 0.996
ILMN_1722789 51298 1 0.996 0.996
ILMN_2388425 2135 1 0.996 0.996
ILMN_1734690 219954 1 0.996 0.996
ILMN_3280943 6144 1 0.719 0.719
ILMN_2275126 79651 0.5 0.917 0.4585
ILMN_2373062 79651 1 0.996 0.996
ILMN_1739594 26027 0.5 0.996 0.498
ILMN_1661674 7414 0.5 0.996 0.498
ILMN_1795429 7414 1 0.996 0.996
ILMN_1804976 79613 1 0.996 0.996
ILMN_1681643 654790 1 0.996 0.996
ILMN_1801109 79612 0.4 0.996 0.3984
ILMN_1733523 79612 1 0.996 0.996
ILMN_2079655 3820 1 0.996 0.996
ILMN_1699925 9333 1 0.996 0.996
ILMN_2332105 56897 0.666666666666667 0.996 0.664
ILMN_3301206 79917 1 0.996 0.996
ILMN_2059606 150275 1 0.996 0.996
ILMN_1777513 147040 1 0.996 0.996
ILMN_3236428 100113407 1 0.996 0.996
ILMN_3244638 8653 1 0.996 0.996
ILMN_1768969 3930 1 0.996 0.996
ILMN_1756999 5934 1 0.996 0.996
ILMN_2103591 22880 1 0.996 0.996
ILMN_1699703 372 1 0.996 0.996
ILMN_3230351 10071 1 0.8575 0.8575
ILMN_1764571 57636 0.6 0.996 0.5976
ILMN_1657847 256979 1 0.996 0.996
ILMN_1673793 256979 0.666666666666667 0.996 0.664
ILMN_1739641 8897 1 0.996 0.996
ILMN_1676254 8897 0.4 0.996 0.3984
ILMN_1803925 8897 1 0.996 0.996
ILMN_3235168 79594 1 0.996 0.996
ILMN_1655161 79906 0.5 0.996 0.498
ILMN_1694075 1647 0.666666666666667 0.996 0.664
ILMN_2052208 1647 1 0.996 0.996
ILMN_1677603 716 0.666666666666667 0.996 0.664
ILMN_1687277 345611 1 0.996 0.996
ILMN_1668984 201305 1 0.996 0.996
ILMN_1803476 222658 1 0.996 0.996
ILMN_1878728 100874330 1 0.996 0.996
ILMN_3199172 382 1 0.996 0.996
ILMN_1652780 29767 1 0.996 0.996
ILMN_2251225 79819 0.666666666666667 0.996 0.664
ILMN_1752682 79819 0.666666666666667 0.996 0.664
ILMN_1746436 253018 1 0.996 0.996
ILMN_1764826 7030 1 0.996 0.996
ILMN_3309289 406995 1 0.996 0.996
ILMN_2389445 55160 1 0.996 0.996
ILMN_1800540 1604 0.666666666666667 0.996 0.664
ILMN_3236325 441869 1 0.956 0.956
ILMN_1659913 3669 1 0.996 0.996
ILMN_1687284 219333 0.5 0.996 0.498
ILMN_3236404 692076 1 0.996 0.996
ILMN_2131756 55631 1 0.996 0.996
ILMN_1732509 55631 1 0.996 0.996
ILMN_1768357 6252 0.5 0.996 0.498
ILMN_1756928 6252 1 0.996 0.996
ILMN_2062001 84376 1 0.996 0.996
ILMN_2123312 64167 1 0.996 0.996
ILMN_1696394 3570 0.25 0.996 0.249
ILMN_1754753 3570 0.5 0.996 0.498
ILMN_2146418 51232 0.4 0.996 0.3984
ILMN_3309254 693232 1 0.996 0.996
ILMN_1662021 284695 1 0.996 0.996
ILMN_1753950 284695 0.5 0.996 0.498
ILMN_1759920 83992 1 0.996 0.996
ILMN_1801357 3358 1 0.996 0.996
ILMN_1780315 126789 1 0.996 0.996
ILMN_1714383 7164 0.875 0.996 0.8715
ILMN_2048700 29028 1 0.996 0.996
ILMN_1803968 23648 1 0.778 0.778
ILMN_2150123 119765 1 0.996 0.996
ILMN_1719163 79230 1 0.996 0.996
ILMN_1722670 66004 0.2 0.996 0.1992
ILMN_1736682 92369 1 0.996 0.996
ILMN_1768637 7137 1 0.917 0.917
ILMN_2182335 196528 1 0.996 0.996
ILMN_1795247 196528 1 0.996 0.996
ILMN_1717975 50626 0.666666666666667 0.996 0.664
ILMN_1774132 4135 0.5 0.996 0.498
ILMN_2351269 57348 0.6 0.996 0.5976
ILMN_1803192 79968 0.75 0.996 0.747
ILMN_1791679 92737 1 0.996 0.996
ILMN_1681356 5138 1 0.996 0.996
ILMN_2227133 23070 1 0.996 0.996
ILMN_1666156 9643 1 0.996 0.996
ILMN_3247154 90576 1 0.996 0.996
ILMN_1661799 25994 1 0.996 0.996
ILMN_1674522 25994 1 0.996 0.996
ILMN_3245084 101929998 1 0.956 0.956
ILMN_2333146 613 1 0.996 0.996
ILMN_1697585 64431 1 0.996 0.996
ILMN_3244276 415056 1 0.996 0.996
ILMN_1812445 5636 1 0.996 0.996
ILMN_1776666 2899 1 0.996 0.996
ILMN_1685742 81614 0.571428571428571 0.996 0.569142857142857
ILMN_1720344 81614 1 0.996 0.996
ILMN_1688730 202052 1 0.996 0.996
ILMN_1754303 6156 1 0.996 0.996
ILMN_1741688 119587 1 0.996 0.996
ILMN_1784946 23595 1 0.996 0.996
ILMN_1653358 2525 1 0.996 0.996
ILMN_3235853 1901 1 0.996 0.996
ILMN_1745570 5650 1 0.996 0.996
ILMN_1652378 10527 1 0.996 0.996
ILMN_1666316 79747 1 0.996 0.996
ILMN_1738725 3976 1 0.996 0.996
ILMN_3243829 610 1 0.996 0.996
ILMN_1727251 41 0.25 0.996 0.249
ILMN_2212999 3800 1 0.996 0.996
ILMN_1814661 23239 1 0.996 0.996
ILMN_2073115 81127 1 0.996 0.996
ILMN_1807540 10367 0.857142857142857 0.996 0.853714285714286
ILMN_3188800 100129931 1 0.996 0.996
ILMN_1658221 5429 1 0.996 0.996
ILMN_2136576 5429 1 0.996 0.996
ILMN_1708502 27125 1 0.996 0.996
ILMN_2280548 2533 0.833333333333333 0.996 0.83
ILMN_1796537 2533 0.5 0.996 0.498
ILMN_3247424 11033 1 0.996 0.996
ILMN_1808333 5510 0.571428571428571 0.996 0.569142857142857
ILMN_1725346 6617 1 0.996 0.996
ILMN_2399310 8028 0.375 0.996 0.3735
ILMN_1751206 8028 0.5 0.996 0.498
ILMN_1743538 8028 0.375 0.996 0.3735
ILMN_2393994 79848 1 0.996 0.996
ILMN_2189314 154150 1 0.996 0.996
ILMN_1666845 3872 1 0.996 0.996
ILMN_1749639 9659 0.363636363636364 0.996 0.362181818181818
ILMN_1659430 9659 0.363636363636364 0.996 0.362181818181818
ILMN_2141807 90417 0.75 0.937 0.70275
ILMN_1666904 57084 1 0.917 0.917
ILMN_1712454 440699 1 0.996 0.996
ILMN_1710219 799 1 0.996 0.996
ILMN_2310896 114548 1 0.996 0.996
ILMN_1734290 22924 1 0.996 0.996
ILMN_3240690 100128374 0.666666666666667 0.9565 0.637666666666667
ILMN_1755411 5939 0.5 0.897 0.4485
ILMN_1810092 388021 0.5 0.838 0.419
ILMN_1668446 10350 0.666666666666667 0.996 0.664
ILMN_3307940 649446 1 0.996 0.996
ILMN_1678791 119 0.8 0.996 0.7968
ILMN_2336146 119 1 0.996 0.996
ILMN_1694133 119 1 0.996 0.996
ILMN_2408796 126321 1 0.996 0.996
ILMN_1760174 56922 1 0.996 0.996
ILMN_1782095 83541 1 0.996 0.996
ILMN_2103388 166793 1 0.996 0.996
ILMN_1696463 6688 1 0.996 0.996
ILMN_1805345 64598 1 0.996 0.996
ILMN_1673355 10879 1 0.996 0.996
ILMN_1768434 283796 0.333333333333333 0.996 0.332
ILMN_2161285 57464 0.25 0.917 0.22925
ILMN_2161286 57464 0.25 0.917 0.22925
ILMN_1651819 63917 1 0.996 0.996
ILMN_1689965 57589 0.75 0.996 0.747
ILMN_1663390 991 1 0.996 0.996
ILMN_2136615 3364 1 0.996 0.996
ILMN_1670462 3364 1 0.996 0.996
ILMN_2377025 6949 1 0.996 0.996
ILMN_2369826 84326 1 0.847666666666667 0.847666666666667
ILMN_3248890 677809 0.333333333333333 0.996 0.332
ILMN_1804490 79706 0.666666666666667 0.996 0.664
ILMN_1779031 131368 1 0.996 0.996
ILMN_1730019 23774 1 0.996 0.996
ILMN_2100689 6416 1 0.996 0.996
ILMN_2100693 6416 1 0.996 0.996
ILMN_1729515 5303 0.5 0.996 0.498
ILMN_1741768 64699 0.25 0.996 0.249
ILMN_1675677 64699 1 0.996 0.996
ILMN_1707434 51312 0.5 0.996 0.498
ILMN_1698139 6917 1 0.996 0.996
ILMN_1709851 6917 1 0.996 0.996
ILMN_1730391 55168 1 0.996 0.996
ILMN_2385918 2798 1 0.996 0.996
ILMN_1707337 55154 1 0.996 0.996
ILMN_2152402 7920 1 0.996 0.996
ILMN_3290174 339483 1 0.996 0.996
ILMN_1794095 3354 1 0.996 0.996
ILMN_1715068 366 1 0.996 0.996
ILMN_1795756 22866 0.5 0.996 0.498
ILMN_3176403 2495 1 0.738 0.738
ILMN_1699768 140689 0.5 0.996 0.498
ILMN_1796949 22974 1 0.996 0.996
ILMN_2349771 8547 1 0.996 0.996
ILMN_1677305 5817 0.75 0.996 0.747
ILMN_1805216 10082 1 0.996 0.996
ILMN_1773380 201294 0.333333333333333 0.996 0.332
ILMN_1798974 147741 1 0.996 0.996
ILMN_1706344 57406 1 0.996 0.996
ILMN_1719103 90025 1 0.996 0.996
ILMN_2127624 90025 1 0.996 0.996
ILMN_1793630 6508 1 0.996 0.996
ILMN_3294556 54793 1 0.857 0.857
ILMN_1658182 51320 1 0.996 0.996
ILMN_1767182 80790 0.166666666666667 0.996 0.166
ILMN_3310476 574513 1 0.996 0.996
ILMN_1725772 5454 1 0.996 0.996
ILMN_2209045 5454 1 0.996 0.996
ILMN_1805225 10162 1 0.996 0.996
ILMN_1741005 93587 1 0.996 0.996
ILMN_3304555 51142 1 0.758 0.758
ILMN_1757736 10265 1 0.996 0.996
ILMN_1705397 5164 1 0.996 0.996
ILMN_3310805 693210 1 0.996 0.996
ILMN_1748349 26534 1 0.758 0.758
ILMN_1654855 1641 0.166666666666667 0.996 0.166
ILMN_1784352 83605 1 0.996 0.996
ILMN_1652198 83605 0.428571428571429 0.996 0.426857142857143
ILMN_1796269 8048 1 0.996 0.996
ILMN_1789398 84187 0.857142857142857 0.996 0.853714285714286
ILMN_1730307 10025 1 0.996 0.996
ILMN_1800451 10025 1 0.996 0.996
ILMN_1790782 10025 1 0.996 0.996
ILMN_1671393 26235 0.666666666666667 0.996 0.664
ILMN_1691641 4435 1 0.996 0.996
ILMN_1676789 55339 0.333333333333333 0.996 0.332
ILMN_2272867 55339 0.333333333333333 0.996 0.332
ILMN_2410713 2264 1 0.996 0.996
ILMN_1730355 2264 1 0.996 0.996
ILMN_1671603 90390 0.5 0.996 0.498
ILMN_1759792 79745 0.75 0.996 0.747
ILMN_1677122 130074 1 0.996 0.996
ILMN_2325506 55653 1 0.996 0.996
ILMN_1808059 55653 1 0.996 0.996
ILMN_3244415 8733 1 0.659 0.659
ILMN_1805104 18 1 0.996 0.996
ILMN_2404407 18 1 0.996 0.996
ILMN_3308153 406890 1 0.996 0.996
ILMN_3259761 101928880 1 0.996 0.996
ILMN_1776021 7458 1 0.996 0.996
ILMN_1765993 127343 1 0.996 0.996
ILMN_1674997 127066 1 0.996 0.996
ILMN_1801366 1775 1 0.996 0.996
ILMN_2360415 5621 1 0.996 0.996
ILMN_1745345 84560 1 0.996 0.996
ILMN_2296045 5494 0.2 0.996 0.1992
ILMN_2410516 5494 1 0.996 0.996
ILMN_1736045 3773 1 0.996 0.996
ILMN_1693758 3981 0.555555555555556 0.996 0.553333333333333
ILMN_1719820 627 0.117647058823529 0.996 0.117176470588235
ILMN_1718679 10869 0.6 0.996 0.5976
ILMN_1741585 51460 1 0.996 0.996
ILMN_1729617 118427 1 0.996 0.996
ILMN_3246515 399668 1 0.996 0.996
ILMN_3241847 26050 0.333333333333333 0.996 0.332
ILMN_1707598 6207 0.5 0.996 0.498
ILMN_1748034 54758 0.909090909090909 0.996 0.905454545454545
ILMN_1674756 285231 1 0.996 0.996
ILMN_2383774 7187 1 0.996 0.996
ILMN_1680726 94122 1 0.996 0.996
ILMN_2128128 7979 0.25 0.996 0.249
ILMN_1794505 7979 0.25 0.996 0.249
ILMN_3235917 79269 1 0.996 0.996
ILMN_2200917 9497 1 0.996 0.996
ILMN_1784328 9303 1 0.996 0.996
ILMN_1808041 4736 1 0.996 0.996
ILMN_2154566 4736 1 0.996 0.996
ILMN_1731043 29896 1 0.996 0.996
ILMN_2251375 55734 0.285714285714286 0.996 0.284571428571429
ILMN_3290800 6392 1 0.699 0.699
ILMN_3310900 693138 1 0.996 0.996
ILMN_1749001 23461 0.5 0.996 0.498
ILMN_1784176 23461 1 0.996 0.996
ILMN_1680367 118611 1 0.996 0.996
ILMN_3309719 693213 1 0.996 0.996
ILMN_1711787 9817 0.333333333333333 0.996 0.332
ILMN_1803030 4842 1 0.996 0.996
ILMN_1693932 100507203 1 0.996 0.996
ILMN_1712766 51290 1 0.996 0.996
ILMN_1751576 7010 1 0.838 0.838
ILMN_1746220 1621 1 0.996 0.996
ILMN_2150856 5055 1 0.996 0.996
ILMN_2150851 5055 1 0.996 0.996
ILMN_1654890 114823 1 0.996 0.996
ILMN_1680773 9098 0.5 0.758 0.379
ILMN_1712432 5708 1 0.996 0.996
ILMN_1785439 974 1 0.996 0.996
ILMN_1753275 57706 0.5 0.996 0.498
ILMN_1728073 57706 1 0.996 0.996
ILMN_1799890 64145 0.2 0.996 0.1992
ILMN_3309679 100126354 1 0.996 0.996
ILMN_3310341 693177 1 0.996 0.996
ILMN_1686557 26517 1 0.996 0.996
ILMN_1694027 143686 1 0.996 0.996
ILMN_1789648 10590 1 0.996 0.996
ILMN_1782043 2892 1 0.996 0.996
ILMN_1676728 65989 1 0.996 0.996
ILMN_1702943 65989 0.5 0.996 0.498
ILMN_1785191 28978 1 0.996 0.996
ILMN_1663042 6385 1 0.996 0.996
ILMN_3272768 29092 1 0.996 0.996
ILMN_1732328 6146 1 0.996 0.996
ILMN_1679176 22802 0.5 0.897 0.4485
ILMN_1679693 84910 1 0.996 0.996
ILMN_1732127 64080 1 0.996 0.996
ILMN_2360401 3955 1 0.996 0.996
ILMN_2268156 3955 0.25 0.996 0.249
ILMN_1681123 9731 0.5 0.996 0.498
ILMN_1740292 53354 0.5 0.996 0.498
ILMN_1704980 79033 0.5 0.996 0.498
ILMN_3247882 79033 1 0.996 0.996
ILMN_1688526 26225 0.5 0.996 0.498
ILMN_2332558 26225 0.5 0.996 0.498
ILMN_3241953 87769 1 0.996 0.996
ILMN_1709634 134147 1 0.996 0.996
ILMN_1705047 51311 1 0.996 0.996
ILMN_1682251 51311 0.5 0.996 0.498
ILMN_1712975 10897 1 0.996 0.996
ILMN_1671158 28998 1 0.996 0.996
ILMN_2404917 84632 1 0.996 0.996
ILMN_3243519 390858 1 0.996 0.996
ILMN_2201386 8749 0.5 0.996 0.498
ILMN_1763638 8412 1 0.996 0.996
ILMN_1797393 128368 1 0.996 0.996
ILMN_1752968 3913 1 0.996 0.996
ILMN_1733811 3728 1 0.996 0.996
ILMN_1741970 3728 0.181818181818182 0.996 0.181090909090909
ILMN_3244476 402483 1 0.917 0.917
ILMN_2259520 282966 0.5 0.996 0.498
ILMN_2344744 282966 1 0.996 0.996
ILMN_1777657 114571 1 0.996 0.996
ILMN_2330570 3953 1 0.996 0.996
ILMN_1811330 54463 1 0.996 0.996
ILMN_1670377 7568 1 0.996 0.996
ILMN_1836217 91181 1 0.996 0.996
ILMN_1741055 91181 1 0.996 0.996
ILMN_1657744 57184 1 0.996 0.996
ILMN_2173891 91442 1 0.996 0.996
ILMN_1662026 695 1 0.996 0.996
ILMN_1759732 5986 1 0.996 0.996
ILMN_1802603 5986 1 0.996 0.996
ILMN_1780146 84775 1 0.996 0.996
ILMN_1657340 84775 1 0.996 0.996
ILMN_2233256 84775 1 0.996 0.996
ILMN_1676191 55157 1 0.996 0.996
ILMN_1764314 2245 1 0.996 0.996
ILMN_1758292 63935 1 0.719 0.719
ILMN_1717492 2693 0.5 0.996 0.498
ILMN_2356694 55187 1 0.996 0.996
ILMN_2266228 55187 0.5 0.996 0.498
ILMN_1656840 55187 1 0.996 0.996
ILMN_2358277 65117 1 0.996 0.996
ILMN_2358278 65117 1 0.996 0.996
ILMN_2056479 10539 1 0.996 0.996
ILMN_1778104 34 1 0.996 0.996
ILMN_2053679 34 1 0.996 0.996
ILMN_2310253 6895 0.888888888888889 0.996 0.885333333333333
ILMN_1686291 1733 0.75 0.996 0.747
ILMN_1769547 1733 1 0.996 0.996
ILMN_1687986 54716 0.666666666666667 0.996 0.664
ILMN_1698585 54716 0.666666666666667 0.996 0.664
ILMN_3182893 101927322 1 0.996 0.996
ILMN_3246005 10765 1 0.917 0.917
ILMN_1760889 79800 0.846153846153846 0.996 0.842769230769231
ILMN_2170095 5367 1 0.996 0.996
ILMN_1694385 7529 1 0.996 0.996
ILMN_1681092 57456 1 0.996 0.996
ILMN_2101526 79017 1 0.917 0.917
ILMN_1745005 79017 1 0.996 0.996
ILMN_1764813 145173 1 0.996 0.996
ILMN_2231478 128854 1 0.996 0.996
ILMN_1737644 124446 1 0.996 0.996
ILMN_1678255 59344 1 0.996 0.996
ILMN_1703474 51426 0.2 0.996 0.1992
ILMN_3308143 768215 1 0.996 0.996
ILMN_2157075 4034 1 0.996 0.996
ILMN_1782274 60506 1 0.996 0.996
ILMN_1794349 9942 0.75 0.996 0.747
ILMN_3238178 642658 1 0.996 0.996
ILMN_1670807 157638 1 0.996 0.996
ILMN_2277877 4221 0.0909090909090909 0.996 0.0905454545454546
ILMN_2044617 51001 1 0.991 0.991
ILMN_3248803 53342 0.333333333333333 0.996 0.332
ILMN_3232122 4586 0.5 0.9365 0.46825
ILMN_1658257 340273 0.5 0.996 0.498
ILMN_1765791 286234 1 0.996 0.996
ILMN_1696585 55612 1 0.996 0.996
ILMN_1760121 64121 1 0.996 0.996
ILMN_1802633 2554 1 0.996 0.996
ILMN_1665040 27303 1 0.996 0.996
ILMN_1675979 27303 1 0.996 0.996
ILMN_1748753 3572 0.75 0.679 0.50925
ILMN_2085844 727936 1 0.996 0.996
ILMN_1813455 3431 0.5 0.996 0.498
ILMN_3309744 693189 1 0.996 0.996
ILMN_1714093 64795 1 0.996 0.996
ILMN_1694973 140850 1 0.996 0.996
ILMN_1718594 219432 1 0.996 0.996
ILMN_1744118 23245 0.833333333333333 0.996 0.83
ILMN_1668027 4710 0.5 0.996 0.498
ILMN_1773119 899 1 0.996 0.996
ILMN_3243667 26776 1 0.996 0.996
ILMN_1815121 5325 1 0.996 0.996
ILMN_1795845 64377 1 0.996 0.996
ILMN_1726512 54993 0.6 0.996 0.5976
ILMN_1742362 6910 1 0.996 0.996
ILMN_1697117 6908 1 0.996 0.996
ILMN_1679011 6559 1 0.996 0.996
ILMN_1810327 221092 1 0.996 0.996
ILMN_3203006 6741 1 0.758 0.758
ILMN_3231250 645513 1 0.897 0.897
ILMN_1729112 56994 0.5 0.996 0.498
ILMN_2202940 56994 0.5 0.996 0.498
ILMN_3236021 57730 1 0.679 0.679
ILMN_1688373 7940 1 0.996 0.996
ILMN_1742009 152405 1 0.996 0.996
ILMN_2041463 152405 1 0.996 0.996
ILMN_2044927 6048 1 0.996 0.996
ILMN_1790533 9749 1 0.996 0.996
ILMN_2129734 441601 1 0.996 0.996
ILMN_1760466 11154 0.428571428571429 0.996 0.426857142857143
ILMN_1765332 26519 1 0.996 0.996
ILMN_1735415 84309 1 0.996 0.996
ILMN_1723515 101930405 1 0.659 0.659
ILMN_3236713 9297 0.5 0.996 0.498
ILMN_1688663 3439 1 0.996 0.996
ILMN_1668465 57707 0.8 0.996 0.7968
ILMN_3274671 283481 1 0.996 0.996
ILMN_1701765 50 1 0.679 0.679
ILMN_1790282 390916 1 0.996 0.996
ILMN_1704795 4140 0.7 0.996 0.6972
ILMN_1772206 1576 1 0.996 0.996
ILMN_1744295 1029 0.25 0.996 0.249
ILMN_1667756 1756 0.0625 0.996 0.06225
ILMN_1699901 54084 0.666666666666667 0.996 0.664
ILMN_1813998 340168 1 0.996 0.996
ILMN_1709747 9941 1 0.996 0.996
ILMN_3246145 9941 1 0.917 0.917
ILMN_2391931 7355 1 0.83475 0.83475
ILMN_1792135 7355 1 0.996 0.996
ILMN_1742731 7355 0.75 0.996 0.747
ILMN_1815878 55004 1 0.996 0.996
ILMN_1703949 3837 1 0.996 0.996
ILMN_3296705 283314 1 0.996 0.996
ILMN_2372200 54807 1 0.996 0.996
ILMN_1666727 54807 1 0.996 0.996
ILMN_1684305 122481 1 0.996 0.996
ILMN_1717420 55284 0.666666666666667 0.996 0.664
ILMN_1709815 29942 0.5 0.996 0.498
ILMN_1779615 143244 1 0.897 0.897
ILMN_1681135 9825 1 0.996 0.996
ILMN_1740493 7188 1 0.996 0.996
ILMN_2255811 7188 0.5 0.996 0.498
ILMN_2338116 7188 1 0.996 0.996
ILMN_1757253 116729 1 0.996 0.996
ILMN_2162298 116729 1 0.996 0.996
ILMN_1679558 100507321 1 0.996 0.996
ILMN_1813260 10245 1 0.996 0.996
ILMN_1706758 9632 0.5 0.996 0.498
ILMN_1672403 11095 1 0.996 0.996
ILMN_1710925 100132249 1 0.679 0.679
ILMN_3304003 6144 1 0.778 0.778
